	Name Of Probe (Time)	Iterations	Total (s)	Min (s)	Mean-Min (diff)	Mean/Min (%)	Mean (s)	Max-Mean (diff)	Max/Mean (%)	Max (s)	Total Diff (s)	StdDev (s)	StdErr (s)
	Median	3	6.16446	2.05372	0.00110197	100.054	2.05482	0.0012331	100.06	2.05605	0.00233507	0.00117305	0.000677258
