	Name Of Probe (Time)	Iterations	Total (s)	Min (s)	Mean-Min (diff)	Mean/Min (%)	Mean (s)	Max-Mean (diff)	Max/Mean (%)	Max (s)	Total Diff (s)	StdDev (s)	StdErr (s)
	Watershed	3	9.43944	3.07582	0.0706575	102.297	3.14648	0.0792112	102.517	3.22569	0.149869	0.0752996	0.0434743
