	Name Of Probe (Time)	Iterations	Total (s)	Min (s)	Mean-Min (diff)	Mean/Min (%)	Mean (s)	Max-Mean (diff)	Max/Mean (%)	Max (s)	Total Diff (s)	StdDev (s)	StdErr (s)
	Median	3	6.65565	2.14763	0.0709177	103.302	2.21855	0.109516	104.936	2.32807	0.180434	0.0962107	0.0555473
