	Name Of Probe (Time)	Iterations	Total (s)	Min (s)	Mean-Min (diff)	Mean/Min (%)	Mean (s)	Max-Mean (diff)	Max/Mean (%)	Max (s)	Total Diff (s)	StdDev (s)	StdErr (s)
	LevelSet	3	14.352	3.61186	1.17215	132.453	4.784	1.90134	139.744	6.68535	3.07349	1.66144	0.959233
