	Name Of Probe (Time)	Iterations	Total (s)	Min (s)	Mean-Min (diff)	Mean/Min (%)	Mean (s)	Max-Mean (diff)	Max/Mean (%)	Max (s)	Total Diff (s)	StdDev (s)	StdErr (s)
	GradientMagnitude	16	3.93441	0.239125	0.00677584	102.834	0.245901	0.00611998	102.489	0.252021	0.0128958	0.0037539	0.000938476
