	Name Of Probe (Time)	Iterations	Total (s)	Min (s)	Mean-Min (diff)	Mean/Min (%)	Mean (s)	Max-Mean (diff)	Max/Mean (%)	Max (s)	Total Diff (s)	StdDev (s)	StdErr (s)
	GradientMagnitude	3	4.14872	1.37656	0.00634201	100.461	1.38291	0.00513498	100.371	1.38804	0.011477	0.00583293	0.00336764
