	Name Of Probe (Time)	Iterations	Total (s)	Min (s)	Mean-Min (diff)	Mean/Min (%)	Mean (s)	Max-Mean (diff)	Max/Mean (%)	Max (s)	Total Diff (s)	StdDev (s)	StdErr (s)
	Watershed	3	6.78168	2.23977	0.0207944	100.928	2.26056	0.0140376	100.621	2.2746	0.034832	0.0183727	0.0106075
