	Name Of Probe (Time)	Iterations	Total (s)	Min (s)	Mean-Min (diff)	Mean/Min (%)	Mean (s)	Max-Mean (diff)	Max/Mean (%)	Max (s)	Total Diff (s)	StdDev (s)	StdErr (s)
	RegistrationFramework	3	31.4917	9.97139	0.525831	105.273	10.4972	0.416605	103.969	10.9138	0.942436	0.480618	0.277485
