	Name Of Probe (Time)	Iterations	Total (s)	Min (s)	Mean-Min (diff)	Mean/Min (%)	Mean (s)	Max-Mean (diff)	Max/Mean (%)	Max (s)	Total Diff (s)	StdDev (s)	StdErr (s)
	Median	3	22.1275	7.29776	0.0780727	101.07	7.37583	0.0562533	100.763	7.43209	0.134326	0.0697706	0.0402821
